Player Name,Player ID,Champion ID,Record,Winrate,KDA,CS /min,Gold /min,Gold %,KP,Damage /min,Damage %,K + A /min,Solo kills,Pentakills
Kakkun,4855,49,0W - 2L,0%,1.8,7.6,337,19.8%,66.7%,467.8,18.9%,0.28,-,0
Kakkun,4855,88,0W - 1L,0%,1.7,7.3,338,20.5%,90.9%,523.6,21.9%,0.38,-,0
KalenBoss,5545,110,2W - 2L,50%,4.3,6.1,356,19.6%,75.9%,454.3,20.1%,0.38,-,0
KalenBoss,5545,47,0W - 2L,0%,0.8,5.2,296,18.3%,56.3%,247.8,13.6%,0.16,-,0
KalenBoss,5545,154,0W - 2L,0%,2.0,6.1,318,19.3%,62.2%,344.3,16%,0.22,-,0
KalenBoss,5545,131,1W - 1L,50%,1.6,6.9,406,23.7%,83.5%,593.4,28%,0.35,-,0
KalenBoss,5545,103,1W - 1L,50%,1.8,6.4,342,18.4%,60.7%,309.1,10.8%,0.24,-,0
KalenBoss,5545,10,0W - 1L,0%,1.8,6,314,18.8%,90%,503.5,25.9%,0.26,-,0
Kamiloo,4913,88,6W - 7L,46.2%,2.7,8.8,429,23.6%,54.2%,783,29.7%,0.3,9,0
Kamiloo,4913,3,4W - 0L,100%,11.2,8.2,470,22.5%,60.2%,767.7,24.5%,0.48,4,0
Kamiloo,4913,166,3W - 1L,75%,5.9,7.8,413,21%,75.7%,878.6,29.4%,0.46,2,0
Kamiloo,4913,143,5W - 1L,83.3%,4.6,7.8,461,22.7%,69.3%,778.7,27.2%,0.54,11,0
Kamiloo,4913,120,1W - 1L,50%,2.4,9.5,466,24.4%,47.8%,724.9,27.7%,0.32,2,0
Kamiloo,4913,67,2W - 1L,66.7%,4.4,8.8,396,20.9%,66.1%,518.3,22.2%,0.35,-,0
Kamiloo,4913,2,2W - 5L,28.6%,3.5,7.4,378,21%,71.2%,611.5,23.4%,0.41,1,0
Kamiloo,4913,14,1W - 0L,100%,4.0,8,470,22.1%,66.7%,1214.7,34.1%,0.59,-,0
Kamiloo,4913,28,0W - 1L,0%,2.9,6.9,473,26%,87%,1131.1,32.2%,0.64,1,0
Kamiloo,4913,130,0W - 1L,0%,1.1,7.7,373,23.4%,88.9%,688.7,28.7%,0.22,-,0
Kamiloo,4913,93,5W - 3L,62.5%,3.5,9.1,458,24.2%,54.4%,690.7,27.1%,0.31,6,0
Kamiloo,4913,150,0W - 1L,0%,0.8,8.1,389,21.6%,36.4%,400.4,16.5%,0.13,1,0
Kamyta,3085,163,1W - 2L,33.3%,7.5,1.5,233,13.8%,64%,90.4,4.6%,0.18,-,0
Kamyta,3085,62,5W - 14L,26.3%,2.2,1.1,220,13%,68.3%,133.2,7.1%,0.23,-,0
Kamyta,3085,55,2W - 0L,100%,6.0,1.1,269,14.2%,77%,296.6,10.2%,0.42,-,0
Kamyta,3085,136,2W - 5L,28.6%,4.0,1.2,237,13.7%,77.1%,132.2,6.2%,0.33,-,0
Kamyta,3085,51,2W - 3L,40%,7.1,0.7,213,12.7%,80.6%,96.8,4.7%,0.29,-,0
Kamyta,3085,38,1W - 5L,16.7%,4.6,0.8,221,13.5%,54.1%,257.4,12.2%,0.26,-,0
Kamyta,3085,4,3W - 2L,60%,4.3,1,239,12.8%,71.1%,126.5,6.1%,0.38,-,0
Kamyta,3085,118,1W - 5L,16.7%,3.4,1,214,12.9%,81.1%,160.9,7.7%,0.26,-,0
Kamyta,3085,126,3W - 3L,50%,2.7,1,230,12.9%,55.7%,143.8,7%,0.27,-,0
Kamyta,3085,153,1W - 1L,50%,2.4,0.7,224,13.5%,75%,92.5,4.2%,0.25,-,0
Kanavi,2360,110,22W - 7L,75.9%,5.0,6.5,377,19.6%,71%,466,20.3%,0.37,-,0
Kanavi,2360,47,46W - 31L,59.7%,4.0,6,357,19.5%,75.9%,317.6,15%,0.33,1,0
Kanavi,2360,153,7W - 4L,63.6%,3.5,5.7,318,17.2%,79%,187.5,8.6%,0.26,-,0
Kanavi,2360,103,21W - 11L,65.6%,3.3,6.2,370,19.7%,70.2%,330,14.3%,0.36,1,0
Kanavi,2360,35,4W - 1L,80%,5.4,7.2,397,20.6%,79.6%,505.1,21.7%,0.37,-,-
Kanavi,2360,108,32W - 10L,76.2%,5.4,6.3,387,20.1%,71.1%,420.4,18.7%,0.38,1,0
Kanavi,2360,29,19W - 18L,51.4%,3.3,7.6,397,21.6%,64.4%,409,20.1%,0.27,8,0
Kanavi,2360,154,29W - 12L,70.7%,4.6,6.3,394,20.6%,69.5%,422.2,18%,0.4,-,0
Kanavi,2360,34,6W - 2L,75%,4.6,5.7,344,18.8%,87.3%,303.6,13.8%,0.36,1,0
Kanavi,2360,77,13W - 6L,68.4%,6.7,5.9,362,18.8%,77.2%,362.2,15.6%,0.41,-,0
Kanavi,2360,122,13W - 4L,76.5%,4.6,5.8,373,19.8%,68%,346.9,16.5%,0.38,-,0
Kangin,4219,162,8W - 12L,40%,3.3,8.3,371,20.9%,51.6%,417,20%,0.2,10,0
Kangin,4219,1,4W - 6L,40%,2.8,9.3,413,23.4%,58%,503.7,25.3%,0.19,1,0
Kangin,4219,150,1W - 2L,33.3%,1.6,9.4,426,23.7%,78.4%,535.2,27.8%,0.2,1,0
Kangin,4219,75,3W - 3L,50%,5.0,7.6,380,20.7%,62.8%,642,28.3%,0.32,3,0
Kangin,4219,96,3W - 0L,100%,6.0,9.1,493,24.3%,49.8%,513.1,22.4%,0.24,1,0
Kangin,4219,106,2W - 1L,66.7%,2.5,7.9,384,19.8%,35.8%,524.7,19.4%,0.23,2,0
Kangin,4219,119,1W - 1L,50%,4.3,9.9,420,22.9%,51.7%,488.7,22.4%,0.23,-,0
Kangin,4219,155,1W - 1L,50%,5.2,8.7,433,23.1%,79%,676.8,29.7%,0.42,1,0
Kangin,4219,36,0W - 2L,0%,1.3,9.2,376,23%,57.1%,575.9,25.9%,0.1,-,0
Kangin,4219,98,0W - 1L,0%,0.0,8.9,355,21.9%,0%,136.2,11.2%,0,-,0
Kangin,4219,43,2W - 0L,100%,2.6,8.1,409,21.9%,84.2%,868.4,34.8%,0.3,-,0
Kangin,4219,42,0W - 1L,0%,2.5,9.8,426,26.3%,83.3%,823.1,41.2%,0.18,2,0
Kangin,4219,167,1W - 0L,100%,3.5,9.7,457,24.6%,100%,613.6,38.9%,0.19,-,0
Kania,4870,77,9W - 6L,60%,4.5,4.9,313,16.7%,73%,233.9,9.1%,0.32,-,0
Kania,4870,64,5W - 4L,55.6%,3.6,6.1,346,19.2%,65.8%,281.2,13.3%,0.26,1,0
Kania,4870,47,3W - 5L,37.5%,3.0,5.8,342,18.9%,66.4%,255.2,11.8%,0.27,-,0
Kania,4870,110,1W - 4L,20%,1.6,5.3,310,17.4%,73.5%,212.3,9.6%,0.22,-,0
Kania,4870,103,2W - 2L,50%,2.7,5.8,351,18.9%,69.3%,365.9,11.8%,0.35,-,0
Kania,4870,55,0W - 2L,0%,0.9,4.7,270,16.3%,55.6%,391.2,18.4%,0.14,1,0
Kania,4870,153,1W - 0L,100%,2.5,4,278,14.7%,75%,143.9,5.4%,0.36,-,0
Kania,4870,69,1W - 1L,50%,4.5,4.8,331,17.4%,74%,299.9,12.2%,0.47,-,0
Kaori,2242,158,13W - 20L,39.4%,3.8,10.1,463,25.7%,69%,670.6,31.4%,0.32,4,0
Kaori,2242,100,8W - 10L,44.4%,3.9,8.7,414,23.8%,71.3%,650.4,30.3%,0.26,2,0
Kaori,2242,121,9W - 9L,50%,3.9,9.7,470,25.8%,66.6%,503.4,22%,0.36,2,0
Kaori,2242,147,22W - 18L,55%,4.4,9.5,449,25.1%,67.3%,601.8,29.1%,0.3,6,0
Kaori,2242,146,14W - 6L,70%,9.7,3.8,362,19.7%,81.7%,618.9,28.7%,0.43,2,0
Kaori,2242,135,9W - 8L,52.9%,3.8,9.8,458,24.9%,68.8%,666.8,29.5%,0.32,4,0
Kaori,2242,37,12W - 11L,52.2%,4.7,10.2,487,26.4%,76.6%,663.5,32.1%,0.36,4,0
Kaori,2242,21,21W - 11L,65.6%,5.8,9.5,463,25.3%,65.8%,897.7,37.2%,0.33,11,0
Kaori,2242,167,2W - 0L,100%,13.0,10.6,523,26%,66.3%,881.8,32.5%,0.4,-,1
Kaori,2242,11,3W - 5L,37.5%,3.2,9,410,24.2%,57.5%,526.6,24.9%,0.21,2,0
Kaori,2242,50,5W - 8L,38.5%,3.1,9.3,463,25.7%,64.3%,684.1,29.6%,0.28,1,0
Karis,3324,120,17W - 33L,34%,2.5,9,394,22.7%,61.9%,542.1,28.2%,0.19,8,0
Karis,3324,67,5W - 12L,29.4%,2.8,8.9,375,22.2%,66.6%,422.6,24.9%,0.16,2,0
Karis,3324,93,3W - 6L,33.3%,4.6,10.2,439,24.4%,70.5%,436.7,23.1%,0.22,2,0
Karis,3324,38,2W - 2L,50%,3.6,7,340,18.6%,67.5%,686.8,24%,0.3,-,0
Karis,3324,3,6W - 11L,35.3%,2.8,8,372,21.6%,59.5%,452.5,24.8%,0.18,7,0
Karis,3324,166,0W - 2L,0%,1.3,9.6,384,24.2%,83.3%,382.8,27.6%,0.08,-,0
Karis,3324,131,0W - 4L,0%,1.4,8.7,372,23.8%,71.2%,555.2,30.2%,0.16,1,0
Karis,3324,76,5W - 5L,50%,4.8,9.5,415,23.4%,75.7%,475.8,26.3%,0.23,1,0
Karis,3324,49,2W - 4L,33.3%,2.5,8.1,374,21.3%,78.7%,441.6,23.8%,0.29,1,0
Karis,3324,14,1W - 4L,20%,1.9,8.1,383,23%,79.2%,561.8,30.9%,0.19,1,0
Karsa,404,153,5W - 2L,71.4%,4.4,5.3,319,16.8%,79.2%,220.6,9.2%,0.38,-,0
Karsa,404,47,82W - 39L,67.8%,4.1,4.9,344,18.6%,69.6%,249.6,12.8%,0.31,9,0
Karsa,404,77,27W - 19L,58.7%,4.6,5.2,336,17.9%,73%,277.8,13%,0.32,-,0
Karsa,404,110,9W - 8L,52.9%,2.8,5.9,344,18.7%,67.4%,357.6,16.3%,0.33,-,0
Karsa,404,34,29W - 25L,53.7%,3.9,4.6,321,17.5%,85.1%,199,10.3%,0.36,1,0
Karsa,404,103,13W - 2L,86.7%,4.1,5.4,364,18.5%,70.7%,282.6,11.5%,0.43,-,0
Karsa,404,55,2W - 3L,40%,2.6,4.8,303,16.9%,64.3%,443.4,16%,0.27,-,0
Karsa,404,160,0W - 1L,0%,1.0,7.9,341,20.6%,50%,165.7,8.3%,0.03,-,0
Karsa,404,133,1W - 2L,33.3%,4.4,3.7,288,17.8%,92.1%,151.7,9.2%,0.2,-,0
Karsa,404,69,4W - 3L,57.1%,2.8,5.1,311,17.7%,78.2%,208,10.8%,0.27,-,0
Karsa,404,28,38W - 10L,79.2%,4.5,4.9,338,18%,66.8%,317.5,15.8%,0.29,2,0
Karsa,404,64,1W - 1L,50%,1.9,5.8,340,19.4%,65.7%,428.7,14.4%,0.25,-,0
Kati,2213,131,7W - 7L,50%,3.5,9.3,417,22.6%,69.9%,622.6,28%,0.32,5,0
Kati,2213,67,26W - 10L,72.2%,5.0,8.9,419,22.2%,73.1%,560,25.8%,0.39,9,0
Kati,2213,93,10W - 4L,71.4%,3.3,9.8,491,24.7%,67.2%,734.2,28.9%,0.4,8,0
Kati,2213,120,5W - 3L,62.5%,3.6,9,431,23.5%,60.7%,701.7,29.2%,0.27,2,0
Kati,2213,88,35W - 11L,76.1%,4.2,8.7,419,21.9%,62%,617.8,27.8%,0.34,22,0
Kati,2213,46,5W - 2L,71.4%,3.5,9.2,447,22.8%,62.4%,691.2,28.1%,0.36,4,0
Kati,2213,104,18W - 9L,66.7%,3.8,8.9,434,22.3%,67.4%,796.7,33.9%,0.38,12,0
Kati,2213,38,1W - 5L,16.7%,2.9,7.5,353,20.5%,74%,600.2,25.3%,0.3,2,0
Kati,2213,142,2W - 4L,33.3%,2.4,7.9,373,20.7%,55.1%,451.6,22.3%,0.29,1,0
Kati,2213,166,1W - 0L,100%,3.3,9,456,23.7%,83.3%,598.5,28.1%,0.3,-,0
Kati,2213,2,9W - 6L,60%,4.6,8.6,404,21.3%,66.8%,551,24.8%,0.33,2,0
Katquese,5329,52,0W - 2L,0%,1.8,8.3,359,23.6%,59.5%,351.6,22.6%,0.11,-,0
Katquese,5329,152,2W - 1L,66.7%,-,7.8,381,20.9%,72.5%,507.9,22.9%,0.42,-,0
Katquese,5329,142,1W - 1L,50%,2.3,7.3,383,22.2%,60.4%,643.5,26.4%,0.32,-,0
Katquese,5329,88,0W - 2L,0%,0.8,7.3,321,18.8%,27.8%,439.7,17.6%,0.17,-,0
Katquese,5329,38,1W - 1L,50%,5.0,7,358,19.6%,69%,945.7,36.8%,0.36,-,0
Katquese,5329,93,0W - 1L,0%,0.5,9.1,364,24%,50%,451.4,26.8%,0.08,-,0
Katquese,5329,166,0W - 1L,0%,1.8,7.9,426,26.1%,70%,663.1,30.3%,0.22,-,0
Katsurii,2356,50,9W - 3L,75%,7.2,9,459,24.4%,65.8%,650.3,29%,0.38,1,0
Katsurii,2356,100,3W - 9L,25%,2.8,8.8,397,23.6%,60.8%,472,25.7%,0.22,-,0
Katsurii,2356,147,13W - 8L,61.9%,3.9,8.8,410,23%,58.7%,462.1,22.8%,0.3,2,1
Katsurii,2356,121,2W - 6L,25%,2.2,8.7,393,22.8%,55.7%,296.3,16.4%,0.25,1,0
Katsurii,2356,135,3W - 3L,50%,5.9,9.6,467,25.8%,70.2%,576.5,26.9%,0.33,1,0
Katsurii,2356,146,2W - 10L,16.7%,3.0,5.1,326,19.8%,73.3%,392.1,20.1%,0.28,-,0
Katsurii,2356,21,10W - 12L,45.5%,3.9,8.7,411,23.1%,56.6%,629.3,29.2%,0.27,4,0
Katsurii,2356,11,3W - 3L,50%,5.1,8.7,427,24.1%,67.2%,549.4,26.6%,0.27,-,1
Kayleqlated,5472,72,1W - 5L,16.7%,1.5,8.4,428,23.8%,44.2%,651.8,25.6%,0.2,8,0
Kayleqlated,5472,66,1W - 3L,25%,0.9,9,403,23%,36.1%,617.8,27.9%,0.1,1,0
Kayleqlated,5472,75,0W - 3L,0%,1.1,6.1,307,19.1%,52%,693,31.2%,0.2,1,0
Kayleqlated,5472,138,0W - 1L,0%,2.0,6.3,273,18%,80%,249,15.9%,0.15,-,0
Kayleqlated,5472,98,0W - 1L,0%,1.8,7.7,357,21.6%,58.3%,351.3,20.3%,0.23,1,0
Kayleqlated,5472,101,0W - 1L,0%,0.5,8.4,336,21.3%,25%,371.5,24.4%,0.03,-,0
Kayleqlated,5472,27,0W - 1L,0%,2.0,9.1,462,26.8%,44.4%,599.9,28%,0.14,-,0
Kayleqlated,5472,28,0W - 1L,0%,1.3,7.7,342,22.3%,71.4%,639.2,35.9%,0.17,1,0
Kaymin,4333,87,5W - 7L,41.7%,3.7,7.4,370,20.6%,70.9%,553.1,24.4%,0.37,2,0
Kaymin,4333,93,2W - 2L,50%,1.6,8.3,391,22.2%,56.7%,447.6,19.8%,0.21,1,0
Kaymin,4333,14,0W - 3L,0%,1.2,8.2,378,23%,77.2%,592.4,27%,0.22,1,0
Kaymin,4333,67,4W - 8L,33.3%,3.7,8.4,406,22.9%,71.4%,637.2,29.9%,0.35,2,0
Kaymin,4333,142,3W - 3L,50%,2.7,7,367,20.2%,62.1%,627.1,26.6%,0.35,3,0
Kaymin,4333,166,0W - 2L,0%,0.6,8.6,362,22.7%,45.8%,624.3,28.6%,0.08,-,0
Kaymin,4333,109,2W - 7L,22.2%,3.2,8.3,387,23.2%,64.9%,805.8,38%,0.23,2,0
Kaymin,4333,120,0W - 1L,0%,0.8,7.5,326,19.6%,35.7%,319.6,16.7%,0.15,-,0
Kaymin,4333,3,0W - 2L,0%,1.0,6.7,350,21.7%,83.3%,383.6,23.1%,0.22,-,0
Kaymin,4333,25,2W - 3L,40%,2.6,6.4,340,19.7%,70.7%,392,17%,0.36,-,0
Kaymin,4333,88,4W - 8L,33.3%,1.7,7.7,366,20.8%,63.1%,588.5,27.6%,0.24,2,0
Kaymin,4333,12,7W - 3L,70%,5.4,8.5,428,22.9%,77.2%,575.3,25.4%,0.38,4,0
Kaze,5009,2,8W - 3L,72.7%,6.0,7.9,398,20.7%,76.2%,603.6,24.6%,0.42,-,0
Kaze,5009,142,3W - 2L,60%,2.4,7.1,361,19.4%,48%,570.3,21.7%,0.31,-,0
Kaze,5009,120,3W - 6L,33.3%,2.5,8.2,391,22.6%,62.3%,758,30.8%,0.3,2,0
Kaze,5009,143,13W - 3L,81.3%,4.4,7.6,417,21.9%,71.6%,552.1,24.3%,0.37,7,0
Kaze,5009,131,2W - 2L,50%,3.5,7.9,408,21.8%,73.9%,807.7,30.4%,0.46,-,0
Kaze,5009,166,2W - 1L,66.7%,3.8,7.3,412,21.3%,73.1%,775.3,27.3%,0.49,4,0
Kaze,5009,3,4W - 4L,50%,3.3,7.4,393,21.8%,70.9%,561,28.8%,0.33,5,0
Kaze,5009,46,0W - 4L,0%,2.0,7.4,359,21.7%,73.4%,686.7,30.6%,0.23,1,0
Kaze,5009,150,2W - 4L,33.3%,1.6,8.1,386,21.7%,56.1%,570.3,25.1%,0.22,2,0
Kaze,5009,67,1W - 1L,50%,4.1,7.9,426,22.6%,90.3%,845.2,29.3%,0.66,1,0
Kaze,5009,38,0W - 2L,0%,1.6,6.7,339,19.7%,69.3%,777.5,26.3%,0.28,-,0
Kaze,5009,93,1W - 0L,100%,-,9.3,460,22.2%,47.1%,618.2,28.9%,0.31,2,0
Kaze,5009,96,1W - 0L,100%,9.0,8.4,478,24.3%,100%,871.4,32%,0.51,-,0
Kaze,5009,7,1W - 2L,33.3%,2.1,6.2,333,20.1%,81.4%,579,22.9%,0.27,-,0
Kazmma,5422,47,0W - 5L,0%,1.4,5.5,311,18.4%,72.7%,248.3,11.2%,0.24,-,0
Kazmma,5422,103,2W - 2L,50%,3.6,5.7,354,19.6%,80.9%,308.4,14%,0.41,1,0
Kazmma,5422,64,0W - 3L,0%,1.3,5.8,305,18.5%,63.5%,207,10.2%,0.2,-,0
Kazmma,5422,69,1W - 2L,33.3%,2.6,4.7,314,16.9%,58%,297.2,11.6%,0.35,-,0
Kazmma,5422,55,0W - 2L,0%,1.4,4.5,278,17.5%,75.6%,306.6,13.7%,0.23,1,0
Kazmma,5422,110,2W - 0L,100%,6.0,6.5,363,19.1%,77.3%,360.5,16.2%,0.41,-,0
Kazmma,5422,154,0W - 1L,0%,0.4,5.7,277,18%,100%,220.3,11.9%,0.07,-,0
Kazmma,5422,153,0W - 1L,0%,1.2,4.3,272,17.2%,75%,205,8.6%,0.21,-,0
Kazmma,5422,77,0W - 1L,0%,2.0,6.4,309,19.6%,80%,262.3,14.2%,0.14,-,0
Keduii,2255,158,17W - 11L,60.7%,5.4,10.6,481,25.3%,69.8%,660,29%,0.37,4,0
Keduii,2255,100,9W - 7L,56.3%,3.9,8.4,426,23%,69.9%,646.4,29%,0.42,3,0
Keduii,2255,21,23W - 9L,71.9%,5.1,8.6,434,23.3%,71.5%,800.2,33%,0.38,8,0
Keduii,2255,37,12W - 6L,66.7%,4.2,10,472,25.3%,68.9%,641.3,30%,0.38,-,1
Keduii,2255,121,25W - 5L,83.3%,5.2,9.8,492,24.7%,67.2%,514.3,22.3%,0.4,3,0
Keduii,2255,140,21W - 7L,75%,6.3,9.3,465,24.1%,71.7%,633.2,28.6%,0.39,12,0
Keduii,2255,97,3W - 0L,100%,7.6,8.9,518,23.2%,66.1%,1002.4,27.8%,0.67,1,0
Keduii,2255,50,10W - 10L,50%,3.0,9,429,23.4%,67.1%,624.4,27.6%,0.32,2,0
Keduii,2255,129,10W - 13L,43.5%,4.9,8.4,421,23.7%,73.6%,571.1,27.4%,0.42,3,0
Keduii,2255,167,1W - 0L,100%,-,9.5,477,24%,57.7%,869.7,28.8%,0.46,1,1
Keduii,2255,146,3W - 0L,100%,27.0,5.5,392,20.9%,86.3%,633.4,26.6%,0.52,-,0
Keduii,2255,93,29W - 13L,69%,4.4,9.5,485,25.3%,66.7%,599.3,26.3%,0.37,14,1
Keduii,2255,147,17W - 22L,43.6%,3.5,9,434,24.2%,73.3%,658.7,29.6%,0.29,4,0
Keel,3542,103,3W - 4L,42.9%,2.7,5.3,327,18.7%,71.6%,316.2,13.6%,0.32,1,0
Keel,3542,133,2W - 5L,28.6%,5.3,5.5,313,18%,82.8%,193.8,9.2%,0.29,-,0
Keel,3542,35,2W - 1L,66.7%,3.7,6.2,349,18.9%,76.3%,293.5,12.3%,0.27,-,0
Keel,3542,55,7W - 8L,46.7%,3.3,5.2,326,18%,74.6%,565.5,19.4%,0.34,1,0
Keel,3542,154,5W - 5L,50%,2.6,5.9,375,20.3%,67.7%,337.5,14%,0.32,2,0
Keel,3542,69,2W - 2L,50%,2.8,5,320,17.5%,65.7%,283.6,12%,0.27,1,0
Keel,3542,77,3W - 6L,33.3%,3.6,5.7,333,18.5%,64.6%,302,13.4%,0.37,1,0
Keel,3542,47,3W - 2L,60%,3.3,5.7,363,19.1%,77%,459.7,15.1%,0.48,-,0
Keel,3542,127,10W - 2L,83.3%,5.8,7.1,418,21.4%,75.7%,527.4,22.3%,0.41,1,0
Keel,3542,29,1W - 2L,33.3%,6.2,7.4,396,22.2%,73.8%,496.2,21.2%,0.32,-,0
Keel,3542,65,8W - 1L,88.9%,8.1,5.3,348,17.6%,76.8%,287.5,10.7%,0.5,1,0
Keel,3542,108,6W - 7L,46.2%,2.8,5.6,334,18.7%,65.1%,290.5,13%,0.28,1,0
Keel,3542,110,3W - 8L,27.3%,1.9,5.4,323,18.7%,63.7%,328,16.8%,0.24,-,0
Keel,3542,106,1W - 5L,16.7%,1.6,4.8,286,17.5%,64.1%,314.2,15.6%,0.21,2,0
Keel,3542,160,4W - 3L,57.1%,4.6,7.5,426,23.3%,75.3%,448.3,19.9%,0.34,1,0
Keel,3542,113,1W - 2L,33.3%,6.1,5.9,349,18.9%,81.7%,435.4,17.7%,0.47,2,0
Keel,3542,153,0W - 2L,0%,4.4,4.9,327,19%,83.8%,251.3,11.6%,0.32,-,0
Keel,3542,28,0W - 2L,0%,2.2,4.9,325,18.9%,67%,480.4,20.8%,0.35,-,0
Kehvo,2312,100,11W - 8L,57.9%,3.4,8.5,408,22.6%,62.6%,632,26.7%,0.31,3,0
Kehvo,2312,167,4W - 2L,66.7%,6.9,9.4,469,24.6%,74.2%,880.4,35.4%,0.42,-,0
Kehvo,2312,21,10W - 10L,50%,3.4,8.4,405,23.1%,67.9%,682.2,31.4%,0.29,5,1
Kehvo,2312,146,3W - 2L,60%,14.6,5.9,411,21.1%,82.7%,719.2,28.6%,0.48,-,0
Kehvo,2312,50,3W - 3L,50%,3.5,8.6,430,23.2%,54.6%,646.3,28.3%,0.26,-,0
Kehvo,2312,140,8W - 6L,57.1%,4.7,8.4,417,23.8%,64.4%,603.5,26.9%,0.27,4,0
Kehvo,2312,121,2W - 1L,66.7%,6.0,8.5,478,24.8%,82%,549.9,24.6%,0.55,1,0
Kehvo,2312,45,1W - 3L,25%,2.5,8.8,423,24.3%,68.8%,809.1,36.6%,0.28,2,0
Kehvo,2312,93,1W - 2L,33.3%,3.9,9.4,440,24.8%,83.2%,554.2,26.6%,0.31,1,0
Kehvo,2312,37,6W - 6L,50%,3.5,9.2,425,24.2%,62.3%,497.2,25.7%,0.25,-,0
Kehvo,2312,152,4W - 2L,66.7%,4.1,7.7,375,19.9%,71.8%,503.5,21.3%,0.42,-,0
Kektz,1207,162,8W - 4L,66.7%,2.8,8.1,385,21.7%,51.5%,477.3,21.4%,0.2,7,0
Kektz,1207,72,10W - 11L,47.6%,2.3,8.4,404,22.5%,56.5%,552.7,24.3%,0.25,11,0
Kektz,1207,113,2W - 0L,100%,23.0,7.8,392,18.7%,54.9%,582.3,22.8%,0.46,-,0
Kektz,1207,75,2W - 2L,50%,1.9,8,398,22%,67.6%,684.5,31.4%,0.23,1,0
Kektz,1207,28,2W - 7L,22.2%,1.5,7.4,340,20.3%,58.8%,532.9,25.6%,0.17,1,0
Kektz,1207,119,10W - 13L,43.5%,1.9,8.1,387,22%,53.5%,604.4,28.2%,0.19,8,0
Kektz,1207,98,1W - 0L,100%,10.0,9.1,449,23%,62.5%,686.8,25%,0.31,-,0
Kektz,1207,43,8W - 7L,53.3%,2.3,8.2,398,21.8%,53.5%,635.5,31.5%,0.22,10,0
Kektz,1207,38,1W - 1L,50%,2.1,6.5,315,17.3%,43.1%,518.6,22.2%,0.24,-,0
Kektz,1207,35,9W - 1L,90%,3.6,8.5,428,22.4%,51.2%,570.9,25.6%,0.23,5,0
Kellin,1971,60,23W - 13L,63.9%,7.0,0.6,249,13.5%,82.3%,211.4,9.2%,0.33,1,0
Kellin,1971,136,21W - 15L,58.3%,4.6,1.1,239,13.2%,74.7%,136.7,7.3%,0.28,1,0
Kellin,1971,163,5W - 7L,41.7%,4.7,1.3,245,13.6%,74.5%,93.6,4.5%,0.27,-,0
Kellin,1971,159,15W - 6L,71.4%,7.9,0.7,248,13.3%,76.4%,161.3,7.6%,0.32,1,0
Kellin,1971,126,19W - 21L,47.5%,2.8,2.1,243,13.8%,55.1%,132.7,7.3%,0.21,-,0
Kellin,1971,144,16W - 18L,47.1%,7.3,0.4,233,13.2%,83.2%,283.1,14.3%,0.3,-,0
Kellin,1971,8,4W - 3L,57.1%,6.6,1.6,259,14.2%,74.5%,331.3,14.6%,0.29,-,0
Kellin,1971,62,12W - 13L,48%,1.9,1.6,233,13.1%,57.1%,124.2,7%,0.21,-,0
Kellin,1971,51,9W - 8L,52.9%,6.6,0.5,231,13%,78.8%,143.7,7.7%,0.27,-,0
Kellin,1971,92,12W - 15L,44.4%,2.7,1.1,227,13%,68.1%,112.6,6.5%,0.24,-,0
Kellin,1971,153,9W - 15L,37.5%,2.9,1.1,230,12.9%,74%,157.8,7.8%,0.33,-,0
Kellin,1971,142,1W - 1L,50%,2.8,1.6,249,13.8%,60.8%,309.4,14.6%,0.22,-,0
Kellin,1971,141,1W - 2L,33.3%,1.1,1.3,253,14.5%,62.6%,130.2,6.4%,0.15,-,0
Kellin,1971,124,3W - 3L,50%,3.1,1,236,13.3%,62%,138.7,7.4%,0.22,-,0
Kellin,1971,85,2W - 1L,66.7%,3.5,0.6,241,13%,82.6%,161.1,7.9%,0.25,-,0
Kenal,4021,100,2W - 6L,25%,2.8,8.1,408,23.2%,68.2%,653.5,28.2%,0.27,1,0
Kenal,4021,121,5W - 1L,83.3%,4.2,8.7,449,23.8%,62.5%,494,22.1%,0.29,1,0
Kenal,4021,18,4W - 1L,80%,5.4,8.1,493,25.1%,69.2%,561,23.6%,0.44,1,0
Kenal,4021,167,1W - 2L,33.3%,2.2,8.6,417,25%,91.3%,852.5,35.5%,0.28,1,0
Kenal,4021,152,1W - 2L,33.3%,3.4,7.3,371,22.2%,84.7%,414.9,20.2%,0.31,-,0
Kenal,4021,21,3W - 3L,50%,3.6,7.7,382,21.1%,62.2%,667.7,30.7%,0.32,-,0
Kenal,4021,50,0W - 2L,0%,1.3,8,343,22.1%,66.7%,442,27.8%,0.13,-,0
Kenal,4021,158,1W - 1L,50%,6.0,9.1,437,25.3%,78.4%,599.1,30.6%,0.28,-,0
Kenal,4021,140,0W - 1L,0%,0.8,7.2,327,20.5%,50%,505,27%,0.14,-,0
Kenvi,3184,103,3W - 5L,37.5%,1.5,5.4,313,18%,64.8%,226.7,9.7%,0.23,-,0
Kenvi,3184,108,4W - 6L,40%,2.3,5.5,328,19.3%,68.1%,308.6,13.8%,0.22,1,0
Kenvi,3184,47,15W - 11L,57.7%,3.5,5.7,355,19.2%,68%,383.7,15.7%,0.37,11,0
Kenvi,3184,127,14W - 4L,77.8%,3.6,7.4,434,22.6%,68.5%,567.8,24.5%,0.39,7,0
